Reference,Generated,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore,BARTScore
Analysis of Energy Flow in US GLOBEC Ecosystems Using End-to-End Models,Oceanography 26: 82–97,0.0,0.0,0.0,0.8074195981025696,-5.179787635803223
The Ionization Conjecture in Thomas–Fermi–Dirac–von Weizsäcker Theory,Quantum control of charge Z + 0 electrons in a liquid drop model,0.08695652173913043,0.0,0.08695652173913043,0.7955602407455444,-4.814099311828613
Optimal Trajectory Planning and Feedback Control of Lateral Undulation in Snake-Like Robots,Optimal control trajectory synthesis and closed-loop feedback control for lateral undulation,0.5599999999999999,0.17391304347826086,0.5599999999999999,0.9177771210670471,-4.040711879730225
Modulation of hybrid organic–perovskite photovoltaic performance by controlling the excited dynamics of fullerenes,Modulation of organic–perovskite interfaces and photovoltaic behaviors by tuning the properties of fullerenes layered atop perovskites.,0.5806451612903226,0.20689655172413793,0.5806451612903226,0.9339300394058228,-2.794954299926758
"The plant-specific protein FEHLSTART controls male meiotic entry, initializing meiotic synchronization in Arabidopsis.",FST is required for normal meiotic entry in Arabidopsis,0.34782608695652173,0.1904761904761905,0.34782608695652173,0.8914775848388672,-5.012126445770264
Parallel Acceleration of Suprathermal Electrons Caused by Whistler‐Mode Hiss Waves,Field‐aligned suprathermal electron distribution in the inner magnetosphere,0.19999999999999998,0.11111111111111112,0.19999999999999998,0.8433481454849243,-5.053105354309082
Motor imagery classification using multiresolution analysis and sparse representation of EEG signals,Efficient classification of motor imagery brain signals based on sparse representation,0.6086956521739131,0.1904761904761905,0.34782608695652173,0.8953346014022827,-4.960373878479004
REACT to Cyber Attacks on Power Grids,REACT Algorithm for Detecting Cyber-Physical Attacks,0.42857142857142855,0.0,0.42857142857142855,0.889024555683136,-5.201665878295898
Sortase-Mediated Ligation as a Modular Approach for the Covalent Attachment of Proteins to the Exterior of the Bacteriophage P22 Virus-like Particle.,Modular attachment of protein domains to the exterior of a virus-like particle via sortase-mediated ligation.,0.75,0.47368421052631576,0.55,0.8970181941986084,-2.933624505996704
"N,N-diethylurea-catalyzed amidation between electron-deficient aryl azides and phenylacetaldehydes.","Synthesis of aryl amides by N,N-diethylurea.",0.5,0.2222222222222222,0.3,0.8834935426712036,-3.3384580612182617
Scalable Optimization Methods for Distribution Networks With High PV Integration,Algorithms for Optimal Power Flow in Distribution Networks,0.4444444444444445,0.125,0.33333333333333326,0.8969799280166626,-4.529202938079834
Logarithmically Slow Relaxation in Quasiperiodically Driven Random Spin Chains.,Quasiperiodic Time-Dependent Drive Dynamics,0.14285714285714285,0.0,0.14285714285714285,0.8621853590011597,-4.378474235534668
Low frequency and low temperature behavior of ZnO‐based varistor by ac impedance measurements,Ceramic varistor response to small ac signals,0.19047619047619047,0.0,0.19047619047619047,0.8702200055122375,-6.075491428375244
Multilocus Phylogenetic Study of the Scheffersomyces Yeast Clade and Characterization of the N-Terminal Region of Xylose Reductase Gene,New species in the Scheffersomyces clade of ascomycete yeasts,0.35714285714285715,0.07692307692307691,0.2857142857142857,0.8495142459869385,-4.010364055633545
High-order finite difference WENO schemes with positivity-preserving limiter for correlated random walk with density-dependent turning rates,Semilinear hyperbolic systems of correlated random walk models,0.22222222222222218,0.16,0.22222222222222218,0.8559272289276123,-5.870848655700684
Determining ideal strength and failure mechanism of thermoelectric CuInTe2 through quantum mechanics,Mechanical properties of CuInTe_2,0.23529411764705882,0.0,0.23529411764705882,0.8819765448570251,-4.648172378540039
F-wave pairing of cold atoms in optical lattices,The $f$-wave pairing of spinless fermions in two-dimensional honeycomb optical lattices,0.6363636363636364,0.4,0.6363636363636364,0.906845211982727,-4.080411911010742
Collaborative localization in visual sensor networks,Collaboration to Fault-Tolerant Target Localization,0.3333333333333333,0.0,0.3333333333333333,0.8358146548271179,-5.4748334884643555
Charting Directions for Research on Immigrant Children Affected by Undocumented Status,The Impact of U.S. Immigration Policies on Immigrant Children,0.28571428571428564,0.2105263157894737,0.28571428571428564,0.9003520011901855,-4.560629367828369
Energy-Conserving Dynamic Routing in Multi-sink Heterogeneous Sensor Networks,Energy-conserving routing for sensor networks,0.625,0.2857142857142857,0.625,0.9315211176872253,-4.319612979888916
Modulational instability for nonlinear Schrödinger equations with a periodic potential,Stability properties of periodic solutions to the Nonlinear Schrodinger equation,0.28571428571428564,0.0,0.1904761904761905,0.8893916606903076,-4.335866928100586
Cell wall changes during the formation of aerenchyma in sugarcane roots,Cell wall-related mechanisms in sugarcane aerenchyma formation.,0.631578947368421,0.23529411764705882,0.4210526315789474,0.9383696913719177,-2.394270896911621
An Optimized Radio Follow-up Strategy for Stripped-envelope Core-collapse Supernovae,Radio follow-up of stripped-envelope core-collapse supernovae,0.761904761904762,0.631578947368421,0.761904761904762,0.9424906969070435,-3.074681282043457
Multivariable Bohr inequalities,Operator-valued multivariable Bohr type inequalities,0.6666666666666666,0.28571428571428575,0.6666666666666666,0.9264252781867981,-3.0592265129089355
"Carrier dynamics in highly quantum-confined, colloidal indium antimonide nanocrystals.",Electron-hole pair dynamics and absorption cross sections of strongly quantum-confined colloidal InSb nanocrystal quantum dots.,0.37037037037037035,0.16,0.37037037037037035,0.8990764021873474,-3.0014138221740723
Protein residues that control the reaction trajectory in S-adenosylmethionine radical enzymes: mutagenesis of asparagine 153 and aspartate 155 in Escherichia coli biotin synthase.,Biotin synthase catalyzes the oxidative addition of a sulfur atom to dethiobiotin to generate the biotin thiophane ring.,0.1904761904761905,0.049999999999999996,0.14285714285714288,0.824403703212738,-4.142845630645752
Optical conductivity and superconductivity in LaSb2,Magnetoresistance of LaSb2,0.2222222222222222,0.0,0.2222222222222222,0.8872422575950623,-3.2863855361938477
An Exploratory Study of Bot Commits,Identifying the Most Frequent Bot Commits,0.3333333333333333,0.20000000000000004,0.3333333333333333,0.8882097601890564,-3.7903928756713867
Open Geospatial Analytics with PySAL,PySAL: Delivery Platforms for Spatial Analysis,0.1818181818181818,0.0,0.1818181818181818,0.8726080656051636,-4.033657550811768
Use of scalation landmarks in geometric morphometrics of squamate reptiles: a comment on homology.,Geometric morphometrics for evaluating phenotypic variation,0.2,0.1111111111111111,0.2,0.8635789155960083,-5.300536632537842
Spin-down of protostars through gravitational torques,Long-term hydrodynamic simulations of star-disc systems,0.13333333333333333,0.0,0.13333333333333333,0.8627538084983826,-5.101499080657959
"Effective LQC model for 
k=+1
 isotropic cosmologies from spatial discretizations",Quantum gravity effects on the closed FLRW universe,0.10526315789473685,0.0,0.10526315789473685,0.8263184428215027,-6.603255748748779
Evidence for dark energy from the cosmic microwave background alone using the Atacama Cosmology Telescope lensing measurements.,Cosmic Microwave Background Radiation Lensing for Cosmology,0.5,0.18181818181818182,0.3333333333333333,0.8545774817466736,-3.957252264022827
Invariant Measures and the Soliton Resolution Conjecture,Soliton resolution conjecture for the focusing nonlinear Schrödinger equation,0.47058823529411764,0.26666666666666666,0.3529411764705882,0.8070391416549683,-3.621927261352539
Multiagent Cooperation through Egocentric Modeling,Convergence and convergence in evolutionary games,0.0,0.0,0.0,0.8408575654029846,-6.38116455078125
Single Metal Photodetectors Using Plasmonically-Active Asymmetric Gold Nanostructures.,Photothermoelectric Response of Single Metal Photodetectors,0.4,0.3076923076923077,0.4,0.8680669665336609,-2.7696478366851807
Argon 420.1–419.8 nm emission line ratio for measuring plasma effective electron temperatures,Measurement of the Effective Electron Temperature in argon-containing Plasmas,0.48,0.17391304347826086,0.32,0.8600261807441711,-5.616090774536133
The role of the mesophyll in stomatal responses to light and CO2.,"Stomatal responses to light and CO2 in isolated epidermes of Tradescantia pallida, Vicia faba and Pisum sativum.",0.5517241379310345,0.3703703703703703,0.41379310344827586,0.8525988459587097,-2.2851550579071045
Missing Feature Speech Recognition using Dereverberation and Echo Suppression in Reverberant Environments,Dereverberation filtering for spatially-separated speech features in reverberant environments,0.5454545454545454,0.19999999999999998,0.3636363636363636,0.8873210549354553,-3.751713752746582
"Simultaneous false‐colour imaging of birefringence, extinction and transmittance at camera speed",Polarized light imaging technique for single camera exposures,0.2,0.0,0.2,0.8505757451057434,-5.00082540512085
"Heavy atom nitroxyl radicals. VI. The electronic spectrum of jet-cooled H2PO, the prototypical phosphoryl free radical.",Electronic Spectrum of the H2PO Free Radical in 407-337 nm,0.5,0.23076923076923075,0.42857142857142855,0.8608146905899048,-4.47614049911499
The Tropical Response to Extratropical Thermal Forcing in an Idealized GCM: The Importance of Radiative Feedbacks and Convective Parameterization,Response of tropical precipitation to extratropical thermal forcing in an idealized moist atmospheric GCM,0.6666666666666667,0.3870967741935484,0.5454545454545454,0.8971801996231079,-3.267395257949829
Government Reward Models for Inter-Operator Spectrum Sharing,A government reward model for shared spectrum sharing,0.75,0.5714285714285714,0.75,0.9297310709953308,-3.6757822036743164
A TENTATIVE DETECTION OF A STARSPOT DURING CONSECUTIVE TRANSITS OF AN EXTRASOLAR PLANET FROM THE GROUND: NO EVIDENCE OF A DOUBLE TRANSITING PLANET SYSTEM AROUND TrES-1,Observations of two consecutive transits of TrES-1b,0.2857142857142857,0.12121212121212123,0.2857142857142857,0.8240290880203247,-4.547406196594238
Depinning of the ferroelectric domain wall in congruent LiNbO3,Depinning of congruent LiNbO3 by diffusion.,0.5333333333333333,0.3076923076923077,0.5333333333333333,0.9362872838973999,-3.113058090209961
NH-TTC: A gradient-based framework for generalized anticipatory collision avoidance,"Fast, anticipatory collision avoidance for autonomous robots with arbitrary equations of motions",0.34782608695652173,0.1904761904761905,0.2608695652173913,0.8718512058258057,-5.139799118041992
Comparing Graph Representations of Protein Structure for Mining Family-Specific Residue-Based Packing Motifs,Subgraph Mining of Protein Structural Families,0.5,0.2222222222222222,0.4,0.8824522495269775,-4.855591297149658
NoisyOTNet: A Robust Real-Time Vehicle Tracking Model for Traffic Surveillance,A robust real-time vehicle tracking model for complex scenes,0.761904761904762,0.7368421052631577,0.761904761904762,0.9034558534622192,-4.2544636726379395
Suppressing Spectral Diffusion of Emitted Photons with Optical Pulses.,Optical Pulses for Solid-State Qubits,0.26666666666666666,0.15384615384615385,0.26666666666666666,0.8481901288032532,-3.5848751068115234
Genomic Hotspots for Adaptation: The Population Genetics of Müllerian Mimicry in Heliconius erato,"Variation in gene expression patterns in Heliconius erato and its co-mimic, H. melpomene",0.21428571428571427,0.15384615384615385,0.21428571428571427,0.8603774905204773,-4.446662902832031
Novel Twofold Interpenetrating Channel Framework Based on Metal Tetramer Subunits,Twofold Interpenetrating Channel Architecture,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.909921407699585,-4.834257125854492
Learning Category-Specific Deformable 3D Models for Object Reconstruction,Automatic object localization and reconstruction from a single image,0.2222222222222222,0.0,0.2222222222222222,0.8830152750015259,-5.4801344871521
Neutrino source searches and a realtime neutrino alert stream in the southern sky with IceCube starting tracks,A starting track event selection for astrophysical neutrino point source searches,0.42857142857142855,0.15384615384615385,0.21428571428571427,0.8789803981781006,-4.898000717163086
